transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,device_id,latitude,longitude,location_name,payment_method,transaction_type,fraud_label,fraud_scenario
U062-20240414121922-20900,U062,2024-04-14 12:19:22,1595.79,M05947,Education,D062_2,12.93386,77.660878,Bengaluru,Credit Card,PAYMENT,0,normal
U104-20240414134640-86613,U104,2024-04-14 13:46:40,280.91,M58357,Shopping,D104_1,28.664299,77.171363,Delhi,Debit Card,REFUND,0,normal
U038-20240414141734-33450,U038,2024-04-14 14:17:34,200.8,M23592,Fuel,D038_1,18.435074,73.924134,Pune,UPI,PAYMENT,0,normal
U124-20240414152326-95097,U124,2024-04-14 15:23:26,935.4,M56714,Bills,D124,28.637617,77.033747,Delhi,Wallet,TRANSFER,0,normal
U056-20240414153809-67780,U056,2024-04-14 15:38:09,264.66,M32921,Education,D056_1,13.130157,80.161945,Chennai,UPI,PAYMENT,0,normal
U069-20240414224841-30034,U069,2024-04-14 22:48:41,3449.17,M77306,Healthcare,D069,26.855645,80.874979,Lucknow,Credit Card,TOPUP,0,normal
U067-20240414225904-59849,U067,2024-04-14 22:59:04,2177.93,M62481,Subscriptions,D067,9.928128,76.319982,Kochi,Credit Card,REFUND,0,normal
U025-20240415121046-85875,U025,2024-04-15 12:10:46,1188.59,M58993,Travel,D025_1,17.447048,78.45229,Hyderabad,Credit Card,PAYMENT,0,normal
U146-20240415140627-48391,U146,2024-04-15 14:06:27,327.17,M34389,Bills,D146_2,13.020082,80.418776,Chennai,UPI,TRANSFER,0,normal
U120-20240415154511-78088,U120,2024-04-15 15:45:11,1532.56,M25639,Entertainment,D120,26.794887,75.76905,Jaipur,Wallet,TOPUP,0,normal
U066-20240415174035-91719,U066,2024-04-15 17:40:35,1161.27,M34510,Groceries,D066,13.212562,80.238417,Chennai,Debit Card,PAYMENT,0,normal
U035-20240415180719-13238,U035,2024-04-15 18:07:19,698.94,M57959,Restaurants,D035,17.322723,78.473188,Hyderabad,Credit Card,PAYMENT,0,normal
U108-20240415201227-91168,U108,2024-04-15 20:12:27,325.92,M22431,Taxi,D108_1,18.474749,73.768345,Pune,UPI,TRANSFER,0,normal
U163-20240416105532-51199,U163,2024-04-16 10:55:32,465.69,M19245,Shopping,D163,19.075329,72.849192,Mumbai,Debit Card,TOPUP,0,normal
U053-20240416130402-73757,U053,2024-04-16 13:04:02,299.04,M19822,Taxi,D053_2,19.137782,72.844453,Mumbai,Credit Card,REFUND,0,normal
U196-20240416154503-70247,U196,2024-04-16 15:45:03,105.19,M33654,Education,D196,13.128784,80.236635,Chennai,UPI,REFUND,0,normal
U033-20240416155407-41249,U033,2024-04-16 15:54:07,20.0,M21974,Subscriptions,D033_1,19.17085,73.026513,Mumbai,UPI,PAYMENT,0,normal
U028-20240416204825-14720,U028,2024-04-16 20:48:25,216.99,M23611,Travel,D028,18.479268,73.88183,Pune,Wallet,PAYMENT,0,normal
U121-20240416210217-93410,U121,2024-04-16 21:02:17,2190.62,M77121,Electricity,D121,12.893453,74.818669,Mangalore,Credit Card,TOPUP,1,HIGH_AMOUNT
U125-20240416221552-30925,U125,2024-04-16 22:15:52,1474.77,M58629,Electricity,D125,17.305936,78.556921,Hyderabad,Debit Card,PAYMENT,0,normal
U032-20240417134035-24520,U032,2024-04-17 13:40:35,558.52,M05064,Travel,D032_2,12.949717,77.556676,Bengaluru,Credit Card,TOPUP,0,normal
U014-20240417173907-93831,U014,2024-04-17 17:39:07,1378.3,M59233,Restaurants,D014_2,28.660344,77.263004,Delhi,Credit Card,PAYMENT,0,normal
U003-20240417193405-86622,U003,2024-04-17 19:34:05,554.81,M20686,Subscriptions,D003_1,19.137253,72.931346,Mumbai,Credit Card,TRANSFER,0,normal
U042-20240417202238-87845,U042,2024-04-17 20:22:38,2957.08,M04614,Shopping,D042_2,12.943819,77.517605,Bengaluru,Credit Card,REFUND,0,normal
U064-20240418111018-48573,U064,2024-04-18 11:10:18,402.68,M58189,Education,D064,28.580323,77.238549,Delhi,Wallet,REFUND,0,normal
U110-20240418162956-96179,U110,2024-04-18 16:29:56,145.89,M28058,Education,D110_1,26.872286,75.933497,Jaipur,Wallet,PAYMENT,0,normal
U158-20240419094239-95677,U158,2024-04-19 09:42:39,1246.62,M25050,Education,D158_1,18.554857,73.950122,Pune,UPI,TOPUP,0,normal
U063-20240419105826-86388,U063,2024-04-19 10:58:26,888.2,M18299,Bills,D063_2,19.077133,72.752726,Mumbai,Credit Card,PAYMENT,0,normal
U014-20240419123431-89994,U014,2024-04-19 12:34:31,638.54,M58322,Restaurants,D014_2,28.637092,77.195078,Delhi,Credit Card,TOPUP,0,normal
U063-20240419144027-16043,U063,2024-04-19 14:40:27,667.26,M18170,Restaurants,D063_2,19.052514,72.764534,Mumbai,Wallet,TOPUP,0,normal
U004-20240419153238-52751,U004,2024-04-19 15:32:38,628.27,M59352,Bills,D004_1,28.638323,77.296878,Delhi,Wallet,REFUND,0,normal
U059-20240419171152-23268,U059,2024-04-19 17:11:52,3003.19,M74916,Fuel,D059_2,26.892186,80.599407,Lucknow,UPI,REFUND,0,normal
U057-20240419180021-71438,U057,2024-04-19 18:00:21,412.5,M64046,Travel,D057,10.004489,76.400127,Kochi,Credit Card,TRANSFER,0,normal
U180-20240419184058-75737,U180,2024-04-19 18:40:58,539.07,M24951,Fuel,D180,26.917872,75.577214,Jaipur,Credit Card,REFUND,0,normal
U053-20240419224902-36602,U053,2024-04-19 22:49:02,282.57,M19800,Groceries,D053_2,19.106202,72.873762,Mumbai,Credit Card,REFUND,0,normal
U177-20240420140016-99371,U177,2024-04-20 14:00:16,555.97,M60958,Restaurants,D177_1,9.83056,76.265273,Kochi,Credit Card,TOPUP,0,normal
U054-20240420141326-49681,U054,2024-04-20 14:13:26,446.43,M58025,Healthcare,D054_2,28.626301,77.176171,Delhi,Credit Card,TRANSFER,0,normal
U044-20240420142152-65932,U044,2024-04-20 14:21:52,484.79,M57184,Groceries,D044,28.534341,77.184026,Delhi,UPI,TOPUP,0,normal
U096-20240420145840-47120,U096,2024-04-20 14:58:40,20.0,M33049,Healthcare,D096_1,13.064645,80.240264,Chennai,Credit Card,TOPUP,0,normal
U188-20240420195259-29337,U188,2024-04-20 19:52:59,1728.7,M24016,Travel,D188_1,18.570214,73.831395,Pune,UPI,TRANSFER,0,normal
U161-20240420202703-21204,U161,2024-04-20 20:27:03,590.82,M78061,Shopping,D161,12.902002,74.904127,Mangalore,Credit Card,REFUND,0,normal
U045-20240421112659-26272,U045,2024-04-21 11:26:59,1497.52,M58277,Subscriptions,D045_2,17.387789,78.439876,Hyderabad,Credit Card,TOPUP,0,normal
U027-20240421121841-89292,U027,2024-04-21 12:18:41,85.02,M61661,Taxi,D027_2,9.911666,76.254477,Kochi,UPI,TOPUP,0,normal
U023-20240421124545-73804,U023,2024-04-21 12:45:45,1428.33,M20617,Subscriptions,D023_1,19.166221,72.895513,Mumbai,Wallet,REFUND,0,normal
U184-20240421152602-10591,U184,2024-04-21 15:26:02,300.68,M57688,Entertainment,D184_1,28.640758,77.128031,Delhi,Credit Card,REFUND,0,normal
U009-20240421173649-68692,U009,2024-04-21 17:36:49,462.94,M77552,Restaurants,D009_3,26.849729,80.905475,Lucknow,Debit Card,TOPUP,0,normal
U186-20240421183032-98553,U186,2024-04-21 18:30:32,296.7,M35359,Healthcare,D186_2,13.083224,80.452689,Chennai,Debit Card,TRANSFER,0,normal
U008-20240422120407-49804,U008,2024-04-22 12:04:07,1513.06,M23089,Entertainment,D008_2,18.46208,73.846822,Pune,UPI,REFUND,0,normal
U042-20240422143617-64488,U042,2024-04-22 14:36:17,1243.3,M03391,Groceries,D042_2,12.890886,77.448237,Bengaluru,Debit Card,TOPUP,0,normal
U133-20240422172138-76331,U133,2024-04-22 17:21:38,332.9,M19291,Bills,D133,19.082613,72.846471,Mumbai,Wallet,REFUND,0,normal
U173-20240422194236-58101,U173,2024-04-22 19:42:36,233.48,M19971,Fuel,D173_2,19.074734,72.922382,Mumbai,Debit Card,PAYMENT,0,normal
U120-20240423145948-34712,U120,2024-04-23 14:59:48,2262.64,M25377,Shopping,D120_1,26.81504,75.722632,Jaipur,Debit Card,TRANSFER,0,normal
U197-20240423151919-14042,U197,2024-04-23 15:19:19,1530.11,M60623,Restaurants,D197,9.867851,76.194432,Kochi,Debit Card,REFUND,0,normal
U031-20240423163247-95667,U031,2024-04-23 16:32:47,607.0,M76691,Restaurants,D031,12.963318,74.70582,Mangalore,Debit Card,REFUND,0,normal
U060-20240423170602-97753,U060,2024-04-23 17:06:02,100.05,M25461,Education,D060_1,26.883348,75.662727,Jaipur,Credit Card,PAYMENT,0,normal
U075-20240423180026-58592,U075,2024-04-23 18:00:26,4078.03,M58800,Shopping,D075_1,17.415542,78.464409,Hyderabad,UPI,PAYMENT,0,normal
U012-20240423202010-92083,U012,2024-04-23 20:20:10,1067.68,M06120,Groceries,D012_2,13.042189,77.569819,Bengaluru,Debit Card,REFUND,0,normal
U125-20240423223859-19574,U125,2024-04-23 22:38:59,3214.91,M58236,Fuel,D125_2,17.343978,78.479606,Hyderabad,Debit Card,TOPUP,0,normal
U135-20240424100751-71344,U135,2024-04-24 10:07:51,496.7,M59812,Education,D135_1,17.298006,78.68321,Hyderabad,Wallet,PAYMENT,0,normal
U165-20240424120108-45502,U165,2024-04-24 12:01:08,24.6,M60558,Subscriptions,D165_2,17.398978,78.656847,Hyderabad,Credit Card,TRANSFER,0,normal
U069-20240424160825-21812,U069,2024-04-24 16:08:25,2515.24,M75986,Groceries,D069_2,26.789671,80.808948,Lucknow,UPI,TRANSFER,0,normal
U007-20240424162412-85046,U007,2024-04-24 16:24:12,20.0,M60678,Bills,D007_1,9.88166,76.186157,Kochi,UPI,TRANSFER,0,normal
U004-20240424185810-20030,U004,2024-04-24 18:58:10,416.4,M59233,Entertainment,D004_1,28.65414,77.269185,Delhi,Debit Card,TRANSFER,0,normal
U056-20240424203315-44048,U056,2024-04-24 20:33:15,387.76,M32616,Shopping,D056_2,13.100046,80.161509,Chennai,Debit Card,TOPUP,0,normal
U184-20240425131511-12662,U184,2024-04-25 13:15:11,20.0,M57440,Fuel,D184_1,28.610449,77.133595,Delhi,Wallet,TRANSFER,0,normal
U150-20240425141748-40738,U150,2024-04-25 14:17:48,891.86,M25663,Education,D150,26.828697,75.737618,Jaipur,Credit Card,TRANSFER,0,normal
U107-20240425144216-24405,U107,2024-04-25 14:42:16,391.23,M62679,Bills,D107_1,9.961409,76.306468,Kochi,Credit Card,REFUND,0,normal
U008-20240425204747-10121,U008,2024-04-25 20:47:47,1191.2,M22694,Entertainment,D008_2,18.501857,73.76751,Pune,UPI,TOPUP,0,normal
U197-20240426135128-13828,U197,2024-04-26 13:51:28,1209.91,M60241,Healthcare,D197_2,9.879231,76.144919,Kochi,UPI,PAYMENT,0,normal
U105-20240426205154-71138,U105,2024-04-26 20:51:54,150.03,M57849,Shopping,D105_1,17.289528,78.495394,Hyderabad,Wallet,PAYMENT,0,normal
U115-20240427081236-91150,U115,2024-04-27 08:12:36,642.53,M59384,Shopping,D115,17.352166,78.58621,Hyderabad,UPI,TRANSFER,0,normal
U014-20240427113301-77675,U014,2024-04-27 11:33:01,436.82,M57683,Education,D014_2,28.608711,77.15958,Delhi,Debit Card,REFUND,0,normal
U118-20240427151034-58109,U118,2024-04-27 15:10:34,101.09,M23214,Taxi,D118,18.444987,73.876373,Pune,Debit Card,TRANSFER,0,normal
U064-20240427180012-89151,U064,2024-04-27 18:00:12,424.6,M58974,Shopping,D064,28.603362,77.29401,Delhi,UPI,TOPUP,0,normal
U180-20240427181355-41360,U180,2024-04-27 18:13:55,334.07,M25741,Entertainment,D180_3,26.9137,75.660352,Jaipur,Credit Card,PAYMENT,0,normal
U165-20240427184452-69724,U165,2024-04-27 18:44:52,185.42,M59606,Bills,D165,17.380578,78.580015,Hyderabad,Credit Card,TRANSFER,0,normal
U081-20240427193239-65433,U081,2024-04-27 19:32:39,515.5,M78470,Healthcare,D081_1,12.924957,74.922061,Mangalore,Wallet,REFUND,0,normal
U101-20240427195449-51625,U101,2024-04-27 19:54:49,610.17,M76943,Electricity,D101_2,12.968246,74.726043,Mangalore,Debit Card,TOPUP,0,normal
U080-20240427202101-55085,U080,2024-04-27 20:21:01,349.54,M26635,Subscriptions,D080_2,26.905836,75.757681,Jaipur,Credit Card,TOPUP,0,normal
U167-20240427204750-65590,U167,2024-04-27 20:47:50,988.59,M62755,Groceries,D167,9.952301,76.323198,Kochi,Debit Card,PAYMENT,0,normal
U125-20240427205051-12709,U125,2024-04-27 20:50:51,1953.6,M59094,Bills,D125_2,17.294342,78.615033,Hyderabad,UPI,PAYMENT,0,normal
U123-20240428134209-80993,U123,2024-04-28 13:42:09,3375.78,M20552,Subscriptions,D123_2,19.152043,72.90312,Mumbai,Wallet,REFUND,0,normal
U060-20240428161118-30943,U060,2024-04-28 16:11:18,275.71,M26895,Healthcare,D060,26.925749,75.763772,Jaipur,Credit Card,TOPUP,0,normal
U072-20240428171845-63280,U072,2024-04-28 17:18:45,1277.33,M06023,Restaurants,D072,12.953699,77.648639,Bengaluru,Debit Card,TOPUP,0,normal
U051-20240428174456-63077,U051,2024-04-28 17:44:56,871.48,M76597,Electricity,D051_3,12.937109,74.722552,Mangalore,Wallet,TOPUP,0,normal
U177-20240428192906-81167,U177,2024-04-28 19:29:06,849.83,M62476,Bills,D177,9.909529,76.338029,Kochi,Wallet,PAYMENT,0,normal
U001-20240428212305-47911,U001,2024-04-28 21:23:05,1325.31,M77621,Healthcare,D001,12.886817,74.875247,Mangalore,Wallet,PAYMENT,0,normal
U121-20240428223023-17979,U121,2024-04-28 22:30:23,203.96,M76855,Restaurants,D121,12.923418,74.762129,Mangalore,Credit Card,PAYMENT,0,normal
U005-20240429122648-14145,U005,2024-04-29 12:26:48,1063.36,M58749,Bills,D005_1,17.390925,78.483944,Hyderabad,Debit Card,PAYMENT,0,normal
U046-20240429164155-39229,U046,2024-04-29 16:41:55,773.12,M33700,Restaurants,D046_1,13.068375,80.301674,Chennai,Debit Card,TOPUP,0,normal
U110-20240429205907-78687,U110,2024-04-29 20:59:07,129.45,M27506,Electricity,D110_1,26.854117,75.896457,Jaipur,UPI,REFUND,0,normal
U174-20240430130648-55481,U174,2024-04-30 13:06:48,291.91,M57267,Groceries,D174_1,28.661403,77.065332,Delhi,Credit Card,REFUND,0,normal
U028-20240430140803-84670,U028,2024-04-30 14:08:03,75.44,M25933,Bills,D028_1,18.58929,74.004009,Pune,Debit Card,PAYMENT,0,normal
U067-20240430174232-90792,U067,2024-04-30 17:42:32,2034.68,M62185,Healthcare,D067,9.893649,76.324895,Kochi,Debit Card,TOPUP,0,normal
U173-20240430174610-57927,U173,2024-04-30 17:46:10,750.93,M20626,Shopping,D173,19.055826,73.006758,Mumbai,UPI,TOPUP,0,normal
U061-20240430224221-36628,U061,2024-04-30 22:42:21,907.95,M77398,Healthcare,D061_1,12.905017,74.91854,Mangalore,Credit Card,TOPUP,1,LOCATION_ANOMALY
U112-20240501004555-87165,U112,2024-05-01 00:45:55,2635.11,M04941,Healthcare,D1112,12.965092,77.718572,Bengaluru,Credit Card,TRANSFER,1,ACCOUNT_TAKEOVER
U191-20240501131301-77788,U191,2024-05-01 13:13:01,344.16,M77952,Fuel,D191_1,12.970165,74.825041,Mangalore,Wallet,TOPUP,0,normal
U186-20240501142906-99610,U186,2024-05-01 14:29:06,319.26,M35827,Shopping,D186_2,13.084217,80.498443,Chennai,Wallet,REFUND,0,normal
U144-20240501153145-42741,U144,2024-05-01 15:31:45,1972.56,M60543,Fuel,D144_1,28.61694,77.437388,Delhi,Debit Card,REFUND,0,normal
U039-20240501162902-43341,U039,2024-05-01 16:29:02,362.85,M77006,Education,D039_3,26.807835,80.892779,Lucknow,Credit Card,REFUND,0,normal
U104-20240502103009-90841,U104,2024-05-02 10:30:09,390.98,M58277,Taxi,D104,28.695619,77.132045,Delhi,Debit Card,TOPUP,0,normal
U032-20240502131358-24551,U032,2024-05-02 13:13:58,685.09,M05472,Electricity,D032_1,12.953076,77.594108,Bengaluru,Credit Card,PAYMENT,0,normal
U152-20240502134023-10144,U152,2024-05-02 13:40:23,192.42,M04783,Travel,D152,12.894493,77.583776,Bengaluru,Credit Card,TRANSFER,0,normal
U145-20240502193252-48777,U145,2024-05-02 19:32:52,1601.17,M59759,Shopping,D145,17.39203,78.583907,Hyderabad,Debit Card,TOPUP,0,normal
U131-20240502195220-90821,U131,2024-05-02 19:52:20,434.87,M77858,Entertainment,D131_2,12.912979,74.872771,Mangalore,UPI,TRANSFER,0,normal
U103-20240502200201-54622,U103,2024-05-02 20:02:01,434.0,M20136,Shopping,D103_1,19.114404,72.899162,Mumbai,Credit Card,TRANSFER,0,normal
U166-20240502202456-43410,U166,2024-05-02 20:24:56,292.8,M31978,Taxi,D166,13.024874,80.172898,Chennai,Wallet,PAYMENT,0,normal
U107-20240503203954-82119,U107,2024-05-03 20:39:54,613.29,M61783,Healthcare,D107_1,9.917265,76.261052,Kochi,UPI,TOPUP,0,normal
U170-20240504120633-99363,U170,2024-05-04 12:06:33,7397.14,M25412,Subscriptions,D170_1,26.871318,75.669869,Jaipur,Wallet,PAYMENT,0,normal
U190-20240504170241-40327,U190,2024-05-04 17:02:41,468.8,M27946,Shopping,D190,26.933838,75.860716,Jaipur,Debit Card,TOPUP,0,normal
U135-20240504221820-23341,U135,2024-05-04 22:18:20,636.03,M60497,Education,D135_2,17.387202,78.662527,Hyderabad,Debit Card,REFUND,0,normal
U029-20240505140922-83414,U029,2024-05-05 14:09:22,704.33,M76958,Healthcare,D029_2,26.745165,80.950609,Lucknow,UPI,PAYMENT,0,normal
U082-20240505164125-73470,U082,2024-05-05 16:41:25,20.0,M04363,Subscriptions,D082,12.995236,77.441047,Bengaluru,Wallet,TRANSFER,0,normal
U132-20240505170139-64551,U132,2024-05-05 17:01:39,825.41,M06573,Entertainment,D132_2,13.062008,77.595251,Bengaluru,Debit Card,TRANSFER,0,normal
U053-20240505171533-70672,U053,2024-05-05 17:15:33,259.96,M20573,Shopping,D053_1,19.191929,72.865393,Mumbai,Credit Card,PAYMENT,0,normal
U008-20240506091835-16068,U008,2024-05-06 09:18:35,1434.6,M23051,Groceries,D008,18.514184,73.790884,Pune,UPI,TOPUP,0,normal
U184-20240506123547-84288,U184,2024-05-06 12:35:47,565.03,M57333,Entertainment,D184_1,28.574807,77.158466,Delhi,Debit Card,PAYMENT,0,normal
U145-20240506144819-77975,U145,2024-05-06 14:48:19,927.25,M58439,Education,D145_1,17.385219,78.458698,Hyderabad,Debit Card,REFUND,0,normal
U191-20240506154438-73624,U191,2024-05-06 15:44:38,352.84,M77431,Subscriptions,D191_2,12.939846,74.803268,Mangalore,Credit Card,TOPUP,0,normal
U192-20240506163149-40333,U192,2024-05-06 16:31:49,20.0,M06388,Healthcare,D192_3,12.968599,77.670197,Bengaluru,UPI,PAYMENT,0,normal
U037-20240506172208-17454,U037,2024-05-06 17:22:08,2817.77,M62543,Shopping,D037_1,10.046704,76.207588,Kochi,Debit Card,TRANSFER,0,normal
U040-20240506193349-61408,U040,2024-05-06 19:33:49,2418.57,M29947,Bills,D040_1,26.997831,75.996858,Jaipur,Wallet,REFUND,0,normal
U110-20240507164731-62179,U110,2024-05-07 16:47:31,429.81,M28396,Taxi,D110,26.887542,75.952076,Jaipur,Wallet,TOPUP,0,normal
U155-20240507191254-63116,U155,2024-05-07 19:12:54,367.99,M58754,Bills,D155_1,17.459533,78.415907,Hyderabad,UPI,PAYMENT,0,normal
U171-20240507200551-15279,U171,2024-05-07 20:05:51,827.92,M78225,Fuel,D171_3,12.95606,74.866416,Mangalore,UPI,TOPUP,0,normal
U167-20240507202448-48821,U167,2024-05-07 20:24:48,3009.67,M62179,Shopping,D167,9.985364,76.232539,Kochi,Credit Card,PAYMENT,0,normal
U123-20240507204108-57236,U123,2024-05-07 20:41:08,2843.41,M20151,Electricity,D123_1,19.132877,72.882173,Mumbai,Debit Card,TRANSFER,0,normal
U066-20240508131308-82982,U066,2024-05-08 13:13:08,1992.5,M34559,Bills,D066,13.207145,80.248759,Chennai,Debit Card,TOPUP,0,normal
U126-20240508193744-47654,U126,2024-05-08 19:37:44,52.15,M35269,Education,D126_1,13.107952,80.418973,Chennai,Debit Card,TRANSFER,0,normal
U172-20240508194648-68388,U172,2024-05-08 19:46:48,846.54,M06177,Entertainment,D172_1,13.020705,77.596968,Bengaluru,Wallet,REFUND,0,normal
U030-20240509162054-18323,U030,2024-05-09 16:20:54,578.1,M29468,Subscriptions,D030_1,26.955661,75.991096,Jaipur,Debit Card,PAYMENT,0,normal
U036-20240509195549-55405,U036,2024-05-09 19:55:49,448.04,M34168,Education,D036_3,13.006516,80.410245,Chennai,Wallet,PAYMENT,0,normal
U055-20240510091008-37825,U055,2024-05-10 09:10:08,266.85,M56935,Bills,D055,17.282874,78.410584,Hyderabad,UPI,TRANSFER,0,normal
U013-20240510110248-27459,U013,2024-05-10 11:02:48,344.0,M18643,Subscriptions,D013_1,19.105609,72.758657,Mumbai,Credit Card,TOPUP,0,normal
U193-20240510130732-84007,U193,2024-05-10 13:07:32,216.42,M20084,Taxi,D193,19.12047,72.887913,Mumbai,Debit Card,TRANSFER,0,normal
U020-20240510134114-25259,U020,2024-05-10 13:41:14,108.15,M27040,Healthcare,D020,26.893413,75.810581,Jaipur,Wallet,TRANSFER,0,normal
U174-20240510134339-98784,U174,2024-05-10 13:43:39,675.18,M56768,Bills,D174_1,28.604762,77.072042,Delhi,Wallet,REFUND,0,normal
U029-20240510145051-30709,U029,2024-05-10 14:50:51,408.0,M76794,Shopping,D029_1,26.768743,80.910639,Lucknow,Wallet,TRANSFER,0,normal
U198-20240510180943-38878,U198,2024-05-10 18:09:43,360.37,M23313,Shopping,D198_1,18.4894,73.841939,Pune,Credit Card,TRANSFER,0,normal
U160-20240511115224-75041,U160,2024-05-11 11:52:24,410.33,M28442,Bills,D160_1,26.857537,75.986624,Jaipur,Wallet,REFUND,0,normal
U100-20240511145550-79001,U100,2024-05-11 14:55:50,394.26,M26965,Bills,D100,26.962062,75.734476,Jaipur,Debit Card,PAYMENT,0,normal
U002-20240511150431-52626,U002,2024-05-11 15:04:31,499.72,M05339,Healthcare,D002_1,12.93102,77.602918,Bengaluru,UPI,TRANSFER,0,normal
U153-20240511154616-56804,U153,2024-05-11 15:46:16,249.88,M19549,Healthcare,D153_3,19.141885,72.813008,Mumbai,Debit Card,REFUND,0,normal
U111-20240511193021-39807,U111,2024-05-11 19:30:21,1567.75,M77518,Travel,D111_2,12.906768,74.844989,Mangalore,Wallet,TOPUP,0,normal
U161-20240511211959-67830,U161,2024-05-11 21:19:59,1019.41,M78321,Bills,D161_1,12.91377,74.918282,Mangalore,UPI,PAYMENT,0,normal
U104-20240512100848-69826,U104,2024-05-12 10:08:48,627.85,M58582,Education,D104_2,28.716718,77.141515,Delhi,Credit Card,PAYMENT,0,normal
U019-20240512125709-57557,U019,2024-05-12 12:57:09,391.5,M77961,Shopping,D019,26.832489,80.963652,Lucknow,Debit Card,REFUND,0,normal
U135-20240512214856-29475,U135,2024-05-12 21:48:56,924.25,M60240,Travel,D135_2,17.393932,78.630115,Hyderabad,UPI,PAYMENT,0,normal
U163-20240513114157-83456,U163,2024-05-13 11:41:57,767.13,M19287,Bills,D163,19.109712,72.818942,Mumbai,Wallet,REFUND,0,normal
U086-20240513134025-78714,U086,2024-05-13 13:40:25,306.14,M33602,Shopping,D086_1,13.0424,80.317847,Chennai,Wallet,TRANSFER,0,normal
U186-20240513203646-18454,U186,2024-05-13 20:36:46,309.7,M35259,Taxi,D186_2,13.102367,80.423544,Chennai,Wallet,TRANSFER,0,normal
U039-20240514151804-88829,U039,2024-05-14 15:18:04,170.42,M77028,Electricity,D039_3,26.759926,80.942895,Lucknow,Wallet,TOPUP,1,HIGH_VELOCITY
U115-20240514193213-64920,U115,2024-05-14 19:32:13,847.3,M59981,Electricity,D115_1,17.374716,78.623362,Hyderabad,Credit Card,REFUND,0,normal
U030-20240514193411-40378,U030,2024-05-14 19:34:11,221.74,M27742,Fuel,D030_1,26.960327,75.813878,Jaipur,UPI,TRANSFER,0,normal
U142-20240514201721-85687,U142,2024-05-14 20:17:21,2527.24,M03734,Entertainment,D142,12.782766,77.590612,Bengaluru,Wallet,PAYMENT,0,normal
U009-20240514205457-13190,U009,2024-05-14 20:54:57,758.48,M77755,Taxi,D009_2,26.816608,80.958932,Lucknow,Debit Card,TOPUP,0,normal
U195-20240514213330-76748,U195,2024-05-14 21:33:30,5594.49,M60018,Fuel,D195_3,17.50381,78.498004,Hyderabad,Debit Card,PAYMENT,0,normal
U045-20240514213723-92564,U045,2024-05-14 21:37:23,1066.07,M58828,Restaurants,D045_3,17.356742,78.526026,Hyderabad,Credit Card,TRANSFER,0,normal
U159-20240514220030-15913,U159,2024-05-14 22:00:30,1964.06,M79345,Travel,D159_1,26.884215,81.050332,Lucknow,Wallet,TOPUP,0,normal
